,EventId,Station,SampleDate,SampleTime,Depth,SampleType,SampleReplicateType,Parameter,Qualifier,MeasureValue,Unit,Method,Lab,Problem,PrecisionPC,BiasPC,Details,Latitude,Longitude,geometry,x,y,coastal,blue,green,red,nir08,coastal_n,blue_n,green_n,red_n,nir08_n,datetime,eo:cloud_cover,proj:epsg,view:sun_azimuth,view:sun_elevation
10403,429525,RET5.2,2017-06-06,10:50:00,1,D,S1,SIF,,0.2804,MG/L,L01,VADCLS,,,,,37.20294,-76.78219,POINT (-76.78219 37.20294),341850.0,4118880.0,0.016529567901234565,0.02473712962962963,0.04863293209876544,0.037762623456790115,0.021392993827160495,81,81,81,81,81,2017-06-03T15:46:28.375625Z,5.56,32618,125.20657575,66.96090175
10700,429525,RET5.2,2017-06-06,10:50:00,1,ISM,M1,SIGMA_T,,-2.92357,NONE,D01,,,,,,37.20294,-76.78219,POINT (-76.78219 37.20294),341850.0,4118880.0,0.016529567901234565,0.02473712962962963,0.04863293209876544,0.037762623456790115,0.021392993827160495,81,81,81,81,81,2017-06-03T15:46:28.375625Z,5.56,32618,125.20657575,66.96090175
11066,429525,RET5.2,2017-06-06,10:50:00,1,ISM,M1,SPCOND,,214.0,UMHOS/CM,F01,,,,,,37.20294,-76.78219,POINT (-76.78219 37.20294),341850.0,4118880.0,0.016529567901234565,0.02473712962962963,0.04863293209876544,0.037762623456790115,0.021392993827160495,81,81,81,81,81,2017-06-03T15:46:28.375625Z,5.56,32618,125.20657575,66.96090175
11588,429525,RET5.2,2017-06-06,10:50:00,1,D,S1,TDN,,0.228,MG/L,L01,VADCLS,,,,,37.20294,-76.78219,POINT (-76.78219 37.20294),341850.0,4118880.0,0.016529567901234565,0.02473712962962963,0.04863293209876544,0.037762623456790115,0.021392993827160495,81,81,81,81,81,2017-06-03T15:46:28.375625Z,5.56,32618,125.20657575,66.96090175
12147,429525,RET5.2,2017-06-06,10:50:00,1,D,S1,TDP,G,0.009,MG/L,L01,VADCLS,,,,,37.20294,-76.78219,POINT (-76.78219 37.20294),341850.0,4118880.0,0.016529567901234565,0.02473712962962963,0.04863293209876544,0.037762623456790115,0.021392993827160495,81,81,81,81,81,2017-06-03T15:46:28.375625Z,5.56,32618,125.20657575,66.96090175
13721,429525,RET5.2,2017-06-06,10:50:00,1,D,S1,TSS,,23.0,MG/L,L01,VADCLS,,,,,37.20294,-76.78219,POINT (-76.78219 37.20294),341850.0,4118880.0,0.016529567901234565,0.02473712962962963,0.04863293209876544,0.037762623456790115,0.021392993827160495,81,81,81,81,81,2017-06-03T15:46:28.375625Z,5.56,32618,125.20657575,66.96090175
14236,429525,RET5.2,2017-06-06,10:50:00,1,D,S1,TURB_NTU,,13.3,NTU,L01,VADCLS,,,,,37.20294,-76.78219,POINT (-76.78219 37.20294),341850.0,4118880.0,0.016529567901234565,0.02473712962962963,0.04863293209876544,0.037762623456790115,0.021392993827160495,81,81,81,81,81,2017-06-03T15:46:28.375625Z,5.56,32618,125.20657575,66.96090175
14774,429525,RET5.2,2017-06-06,10:50:00,1,D,S1,VSS,,6.0,MG/L,D01,VADCLS,,,,,37.20294,-76.78219,POINT (-76.78219 37.20294),341850.0,4118880.0,0.016529567901234565,0.02473712962962963,0.04863293209876544,0.037762623456790115,0.021392993827160495,81,81,81,81,81,2017-06-03T15:46:28.375625Z,5.56,32618,125.20657575,66.96090175
15266,429525,RET5.2,2017-06-06,10:50:00,1,ISM,M1,WTEMP,,25.41,DEG C,F01,,,,,,37.20294,-76.78219,POINT (-76.78219 37.20294),341850.0,4118880.0,0.016529567901234565,0.02473712962962963,0.04863293209876544,0.037762623456790115,0.021392993827160495,81,81,81,81,81,2017-06-03T15:46:28.375625Z,5.56,32618,125.20657575,66.96090175
272,429597,TF5.5,2017-03-01,11:50:00,1,D,S1,CHLA,,9.15,UG/L,L01,VADCLS,,,,,37.31265,-77.23283,POINT (-77.23283 37.31265),302130.0,4131900.0,-0.003208302469135806,0.005922037037037034,0.031483796296296294,0.023529506172839505,0.0008752777777777737,81,81,81,81,81,2017-02-27T15:46:42.953478Z,56.23,32618,148.94069816,39.28330954
821,429597,TF5.5,2017-03-01,11:50:00,1,D,S1,DIN,,0.32,MG/L,D01,VADCLS,,,,,37.31265,-77.23283,POINT (-77.23283 37.31265),302130.0,4131900.0,-0.003208302469135806,0.005922037037037034,0.031483796296296294,0.023529506172839505,0.0008752777777777737,81,81,81,81,81,2017-02-27T15:46:42.953478Z,56.23,32618,148.94069816,39.28330954
1357,429597,TF5.5,2017-03-01,11:50:00,1,ISM,M1,DO,,9.6,MG/L,F01,,,,,,37.31265,-77.23283,POINT (-77.23283 37.31265),302130.0,4131900.0,-0.003208302469135806,0.005922037037037034,0.031483796296296294,0.023529506172839505,0.0008752777777777737,81,81,81,81,81,2017-02-27T15:46:42.953478Z,56.23,32618,148.94069816,39.28330954
1670,429597,TF5.5,2017-03-01,11:50:00,1,D,S1,DOC,,3.34,MG/L,L01,VADCLS,,,,,37.31265,-77.23283,POINT (-77.23283 37.31265),302130.0,4131900.0,-0.003208302469135806,0.005922037037037034,0.031483796296296294,0.023529506172839505,0.0008752777777777737,81,81,81,81,81,2017-02-27T15:46:42.953478Z,56.23,32618,148.94069816,39.28330954
2075,429597,TF5.5,2017-03-01,11:50:00,1,D,S1,DON,,0.131,MG/L,D02,VADCLS,,,,,37.31265,-77.23283,POINT (-77.23283 37.31265),302130.0,4131900.0,-0.003208302469135806,0.005922037037037034,0.031483796296296294,0.023529506172839505,0.0008752777777777737,81,81,81,81,81,2017-02-27T15:46:42.953478Z,56.23,32618,148.94069816,39.28330954
2623,429597,TF5.5,2017-03-01,11:50:00,1,D,S1,DOP,,0.002,MG/L,D01G,VADCLS,,,,,37.31265,-77.23283,POINT (-77.23283 37.31265),302130.0,4131900.0,-0.003208302469135806,0.005922037037037034,0.031483796296296294,0.023529506172839505,0.0008752777777777737,81,81,81,81,81,2017-02-27T15:46:42.953478Z,56.23,32618,148.94069816,39.28330954
3156,429597,TF5.5,2017-03-01,11:50:00,1,D,S1,FCOLI_C,,100.0,COL/100 ML,L02,VADCLS,,,,,37.31265,-77.23283,POINT (-77.23283 37.31265),302130.0,4131900.0,-0.003208302469135806,0.005922037037037034,0.031483796296296294,0.023529506172839505,0.0008752777777777737,81,81,81,81,81,2017-02-27T15:46:42.953478Z,56.23,32618,148.94069816,39.28330954
3693,429597,TF5.5,2017-03-01,11:50:00,1,D,S1,FSS,,13.0,MG/L,L01,VADCLS,,,,,37.31265,-77.23283,POINT (-77.23283 37.31265),302130.0,4131900.0,-0.003208302469135806,0.005922037037037034,0.031483796296296294,0.023529506172839505,0.0008752777777777737,81,81,81,81,81,2017-02-27T15:46:42.953478Z,56.23,32618,148.94069816,39.28330954
3995,429597,TF5.5,2017-03-01,11:50:00,0,ISM,M1,KD,,2.3247,1/M,D01,,,,,,37.31265,-77.23283,POINT (-77.23283 37.31265),302130.0,4131900.0,-0.003208302469135806,0.005922037037037034,0.031483796296296294,0.023529506172839505,0.0008752777777777737,81,81,81,81,81,2017-02-27T15:46:42.953478Z,56.23,32618,148.94069816,39.28330954
4393,429597,TF5.5,2017-03-01,11:50:00,1,D,S1,NH4F,,0.033,MG/L,L01,VADCLS,,,,EPA ammonia distillation requirement waived per client request,37.31265,-77.23283,POINT (-77.23283 37.31265),302130.0,4131900.0,-0.003208302469135806,0.005922037037037034,0.031483796296296294,0.023529506172839505,0.0008752777777777737,81,81,81,81,81,2017-02-27T15:46:42.953478Z,56.23,32618,148.94069816,39.28330954
4926,429597,TF5.5,2017-03-01,11:50:00,1,D,S1,NO23F,,0.287,MG/L,L01,VADCLS,,,,,37.31265,-77.23283,POINT (-77.23283 37.31265),302130.0,4131900.0,-0.003208302469135806,0.005922037037037034,0.031483796296296294,0.023529506172839505,0.0008752777777777737,81,81,81,81,81,2017-02-27T15:46:42.953478Z,56.23,32618,148.94069816,39.28330954
5471,429597,TF5.5,2017-03-01,11:50:00,1,D,S1,NO2F,G,0.005,MG/L,L01,VADCLS,,,,,37.31265,-77.23283,POINT (-77.23283 37.31265),302130.0,4131900.0,-0.003208302469135806,0.005922037037037034,0.031483796296296294,0.023529506172839505,0.0008752777777777737,81,81,81,81,81,2017-02-27T15:46:42.953478Z,56.23,32618,148.94069816,39.28330954
6044,429597,TF5.5,2017-03-01,11:50:00,1,D,S1,NO3F,,0.282,MG/L,D01G,VADCLS,,,,,37.31265,-77.23283,POINT (-77.23283 37.31265),302130.0,4131900.0,-0.003208302469135806,0.005922037037037034,0.031483796296296294,0.023529506172839505,0.0008752777777777737,81,81,81,81,81,2017-02-27T15:46:42.953478Z,56.23,32618,148.94069816,39.28330954
6639,429597,TF5.5,2017-03-01,11:50:00,1,D,S1,PC,,1.0,MG/L,L01,VADCLS,,,,,37.31265,-77.23283,POINT (-77.23283 37.31265),302130.0,4131900.0,-0.003208302469135806,0.005922037037037034,0.031483796296296294,0.023529506172839505,0.0008752777777777737,81,81,81,81,81,2017-02-27T15:46:42.953478Z,56.23,32618,148.94069816,39.28330954
7161,429597,TF5.5,2017-03-01,11:50:00,1,ISM,M1,PH,,7.56,SU,F01,,,,,,37.31265,-77.23283,POINT (-77.23283 37.31265),302130.0,4131900.0,-0.003208302469135806,0.005922037037037034,0.031483796296296294,0.023529506172839505,0.0008752777777777737,81,81,81,81,81,2017-02-27T15:46:42.953478Z,56.23,32618,148.94069816,39.28330954
7704,429597,TF5.5,2017-03-01,11:50:00,1,D,S1,PHEO,,4.14,UG/L,L01,VADCLS,,,,,37.31265,-77.23283,POINT (-77.23283 37.31265),302130.0,4131900.0,-0.003208302469135806,0.005922037037037034,0.031483796296296294,0.023529506172839505,0.0008752777777777737,81,81,81,81,81,2017-02-27T15:46:42.953478Z,56.23,32618,148.94069816,39.28330954
8236,429597,TF5.5,2017-03-01,11:50:00,1,D,S1,PN,G,0.134,MG/L,L01,VADCLS,,,,,37.31265,-77.23283,POINT (-77.23283 37.31265),302130.0,4131900.0,-0.003208302469135806,0.005922037037037034,0.031483796296296294,0.023529506172839505,0.0008752777777777737,81,81,81,81,81,2017-02-27T15:46:42.953478Z,56.23,32618,148.94069816,39.28330954
8780,429597,TF5.5,2017-03-01,11:50:00,1,D,S1,PO4F,G,0.006,MG/L,L01,VADCLS,,,,,37.31265,-77.23283,POINT (-77.23283 37.31265),302130.0,4131900.0,-0.003208302469135806,0.005922037037037034,0.031483796296296294,0.023529506172839505,0.0008752777777777737,81,81,81,81,81,2017-02-27T15:46:42.953478Z,56.23,32618,148.94069816,39.28330954
9314,429597,TF5.5,2017-03-01,11:50:00,1,D,S1,PP,,0.0274,MG/L,L01,VADCLS,,,,,37.31265,-77.23283,POINT (-77.23283 37.31265),302130.0,4131900.0,-0.003208302469135806,0.005922037037037034,0.031483796296296294,0.023529506172839505,0.0008752777777777737,81,81,81,81,81,2017-02-27T15:46:42.953478Z,56.23,32618,148.94069816,39.28330954
10084,429597,TF5.5,2017-03-01,11:50:00,0,ISM,M1,SECCHI,,0.6,M,F01,,,,,,37.31265,-77.23283,POINT (-77.23283 37.31265),302130.0,4131900.0,-0.003208302469135806,0.005922037037037034,0.031483796296296294,0.023529506172839505,0.0008752777777777737,81,81,81,81,81,2017-02-27T15:46:42.953478Z,56.23,32618,148.94069816,39.28330954
10397,429597,TF5.5,2017-03-01,11:50:00,1,D,S1,SIF,,3.2243,MG/L,L01,VADCLS,,,,,37.31265,-77.23283,POINT (-77.23283 37.31265),302130.0,4131900.0,-0.003208302469135806,0.005922037037037034,0.031483796296296294,0.023529506172839505,0.0008752777777777737,81,81,81,81,81,2017-02-27T15:46:42.953478Z,56.23,32618,148.94069816,39.28330954
11064,429597,TF5.5,2017-03-01,11:50:00,1,ISM,M1,SPCOND,,232.0,UMHOS/CM,F01,,,,,,37.31265,-77.23283,POINT (-77.23283 37.31265),302130.0,4131900.0,-0.003208302469135806,0.005922037037037034,0.031483796296296294,0.023529506172839505,0.0008752777777777737,81,81,81,81,81,2017-02-27T15:46:42.953478Z,56.23,32618,148.94069816,39.28330954
11596,429597,TF5.5,2017-03-01,11:50:00,1,D,S1,TDN,,0.451,MG/L,L01,VADCLS,,,,,37.31265,-77.23283,POINT (-77.23283 37.31265),302130.0,4131900.0,-0.003208302469135806,0.005922037037037034,0.031483796296296294,0.023529506172839505,0.0008752777777777737,81,81,81,81,81,2017-02-27T15:46:42.953478Z,56.23,32618,148.94069816,39.28330954
12139,429597,TF5.5,2017-03-01,11:50:00,1,D,S1,TDP,G,0.008,MG/L,L01,VADCLS,,,,,37.31265,-77.23283,POINT (-77.23283 37.31265),302130.0,4131900.0,-0.003208302469135806,0.005922037037037034,0.031483796296296294,0.023529506172839505,0.0008752777777777737,81,81,81,81,81,2017-02-27T15:46:42.953478Z,56.23,32618,148.94069816,39.28330954
13715,429597,TF5.5,2017-03-01,11:50:00,1,D,S1,TSS,,17.0,MG/L,L01,VADCLS,,,,,37.31265,-77.23283,POINT (-77.23283 37.31265),302130.0,4131900.0,-0.003208302469135806,0.005922037037037034,0.031483796296296294,0.023529506172839505,0.0008752777777777737,81,81,81,81,81,2017-02-27T15:46:42.953478Z,56.23,32618,148.94069816,39.28330954
14242,429597,TF5.5,2017-03-01,11:50:00,1,D,S1,TURB_NTU,,11.8,NTU,L01,VADCLS,,,,,37.31265,-77.23283,POINT (-77.23283 37.31265),302130.0,4131900.0,-0.003208302469135806,0.005922037037037034,0.031483796296296294,0.023529506172839505,0.0008752777777777737,81,81,81,81,81,2017-02-27T15:46:42.953478Z,56.23,32618,148.94069816,39.28330954
14768,429597,TF5.5,2017-03-01,11:50:00,1,D,S1,VSS,,4.0,MG/L,D01,VADCLS,,,,,37.31265,-77.23283,POINT (-77.23283 37.31265),302130.0,4131900.0,-0.003208302469135806,0.005922037037037034,0.031483796296296294,0.023529506172839505,0.0008752777777777737,81,81,81,81,81,2017-02-27T15:46:42.953478Z,56.23,32618,148.94069816,39.28330954
15274,429597,TF5.5,2017-03-01,11:50:00,1,ISM,M1,WTEMP,,14.33,DEG C,F01,,,,,,37.31265,-77.23283,POINT (-77.23283 37.31265),302130.0,4131900.0,-0.003208302469135806,0.005922037037037034,0.031483796296296294,0.023529506172839505,0.0008752777777777737,81,81,81,81,81,2017-02-27T15:46:42.953478Z,56.23,32618,148.94069816,39.28330954
275,429601,TF5.5A,2017-03-01,11:30:00,1,D,S1,CHLA,,20.0,UG/L,L01,VADCLS,,,,,37.30165,-77.1284,POINT (-77.1284 37.30165),311370.0,4130460.0,0.02664277777777778,0.029790679012345677,0.047094969135802474,0.03643753086419753,0.014087839506172838,81,81,81,81,81,2017-02-27T15:46:42.953478Z,56.23,32618,148.94069816,39.28330954
818,429601,TF5.5A,2017-03-01,11:30:00,1,D,S1,DIN,,0.462,MG/L,D01,VADCLS,,,,,37.30165,-77.1284,POINT (-77.1284 37.30165),311370.0,4130460.0,0.02664277777777778,0.029790679012345677,0.047094969135802474,0.03643753086419753,0.014087839506172838,81,81,81,81,81,2017-02-27T15:46:42.953478Z,56.23,32618,148.94069816,39.28330954
1360,429601,TF5.5A,2017-03-01,11:30:00,1,ISM,M1,DO,,10.12,MG/L,F01,,,,,,37.30165,-77.1284,POINT (-77.1284 37.30165),311370.0,4130460.0,0.02664277777777778,0.029790679012345677,0.047094969135802474,0.03643753086419753,0.014087839506172838,81,81,81,81,81,2017-02-27T15:46:42.953478Z,56.23,32618,148.94069816,39.28330954
2078,429601,TF5.5A,2017-03-01,11:30:00,1,D,S1,DON,,0.219,MG/L,D02,VADCLS,,,,,37.30165,-77.1284,POINT (-77.1284 37.30165),311370.0,4130460.0,0.02664277777777778,0.029790679012345677,0.047094969135802474,0.03643753086419753,0.014087839506172838,81,81,81,81,81,2017-02-27T15:46:42.953478Z,56.23,32618,148.94069816,39.28330954
2620,429601,TF5.5A,2017-03-01,11:30:00,1,D,S1,DOP,,0.002,MG/L,D01G,VADCLS,,,,,37.30165,-77.1284,POINT (-77.1284 37.30165),311370.0,4130460.0,0.02664277777777778,0.029790679012345677,0.047094969135802474,0.03643753086419753,0.014087839506172838,81,81,81,81,81,2017-02-27T15:46:42.953478Z,56.23,32618,148.94069816,39.28330954
3159,429601,TF5.5A,2017-03-01,11:30:00,1,D,S1,FCOLI_C,,125.0,COL/100 ML,L02,VADCLS,,,,,37.30165,-77.1284,POINT (-77.1284 37.30165),311370.0,4130460.0,0.02664277777777778,0.029790679012345677,0.047094969135802474,0.03643753086419753,0.014087839506172838,81,81,81,81,81,2017-02-27T15:46:42.953478Z,56.23,32618,148.94069816,39.28330954
3690,429601,TF5.5A,2017-03-01,11:30:00,1,D,S1,FSS,,12.0,MG/L,L01,VADCLS,,,,,37.30165,-77.1284,POINT (-77.1284 37.30165),311370.0,4130460.0,0.02664277777777778,0.029790679012345677,0.047094969135802474,0.03643753086419753,0.014087839506172838,81,81,81,81,81,2017-02-27T15:46:42.953478Z,56.23,32618,148.94069816,39.28330954
4388,429601,TF5.5A,2017-03-01,11:30:00,1,D,S1,NH4F,,0.063,MG/L,L01,VADCLS,,,,EPA ammonia distillation requirement waived per client request,37.30165,-77.1284,POINT (-77.1284 37.30165),311370.0,4130460.0,0.02664277777777778,0.029790679012345677,0.047094969135802474,0.03643753086419753,0.014087839506172838,81,81,81,81,81,2017-02-27T15:46:42.953478Z,56.23,32618,148.94069816,39.28330954
4931,429601,TF5.5A,2017-03-01,11:30:00,1,D,S1,NO23F,,0.399,MG/L,L01,VADCLS,,,,,37.30165,-77.1284,POINT (-77.1284 37.30165),311370.0,4130460.0,0.02664277777777778,0.029790679012345677,0.047094969135802474,0.03643753086419753,0.014087839506172838,81,81,81,81,81,2017-02-27T15:46:42.953478Z,56.23,32618,148.94069816,39.28330954
5466,429601,TF5.5A,2017-03-01,11:30:00,1,D,S1,NO2F,,0.01,MG/L,L01,VADCLS,,,,,37.30165,-77.1284,POINT (-77.1284 37.30165),311370.0,4130460.0,0.02664277777777778,0.029790679012345677,0.047094969135802474,0.03643753086419753,0.014087839506172838,81,81,81,81,81,2017-02-27T15:46:42.953478Z,56.23,32618,148.94069816,39.28330954
6049,429601,TF5.5A,2017-03-01,11:30:00,1,D,S1,NO3F,,0.389,MG/L,D01,VADCLS,,,,,37.30165,-77.1284,POINT (-77.1284 37.30165),311370.0,4130460.0,0.02664277777777778,0.029790679012345677,0.047094969135802474,0.03643753086419753,0.014087839506172838,81,81,81,81,81,2017-02-27T15:46:42.953478Z,56.23,32618,148.94069816,39.28330954
6634,429601,TF5.5A,2017-03-01,11:30:00,1,D,S1,PC,,1.55,MG/L,L01,VADCLS,,,,,37.30165,-77.1284,POINT (-77.1284 37.30165),311370.0,4130460.0,0.02664277777777778,0.029790679012345677,0.047094969135802474,0.03643753086419753,0.014087839506172838,81,81,81,81,81,2017-02-27T15:46:42.953478Z,56.23,32618,148.94069816,39.28330954
7164,429601,TF5.5A,2017-03-01,11:30:00,1,ISM,M1,PH,,7.71,SU,F01,,,,,,37.30165,-77.1284,POINT (-77.1284 37.30165),311370.0,4130460.0,0.02664277777777778,0.029790679012345677,0.047094969135802474,0.03643753086419753,0.014087839506172838,81,81,81,81,81,2017-02-27T15:46:42.953478Z,56.23,32618,148.94069816,39.28330954
7699,429601,TF5.5A,2017-03-01,11:30:00,1,D,S1,PHEO,,8.49,UG/L,L01,VADCLS,,,,,37.30165,-77.1284,POINT (-77.1284 37.30165),311370.0,4130460.0,0.02664277777777778,0.029790679012345677,0.047094969135802474,0.03643753086419753,0.014087839506172838,81,81,81,81,81,2017-02-27T15:46:42.953478Z,56.23,32618,148.94069816,39.28330954
8241,429601,TF5.5A,2017-03-01,11:30:00,1,D,S1,PN,G,0.273,MG/L,L01,VADCLS,,,,,37.30165,-77.1284,POINT (-77.1284 37.30165),311370.0,4130460.0,0.02664277777777778,0.029790679012345677,0.047094969135802474,0.03643753086419753,0.014087839506172838,81,81,81,81,81,2017-02-27T15:46:42.953478Z,56.23,32618,148.94069816,39.28330954
8775,429601,TF5.5A,2017-03-01,11:30:00,1,D,S1,PO4F,G,0.004,MG/L,L01,VADCLS,,,,,37.30165,-77.1284,POINT (-77.1284 37.30165),311370.0,4130460.0,0.02664277777777778,0.029790679012345677,0.047094969135802474,0.03643753086419753,0.014087839506172838,81,81,81,81,81,2017-02-27T15:46:42.953478Z,56.23,32618,148.94069816,39.28330954
9319,429601,TF5.5A,2017-03-01,11:30:00,1,D,S1,PP,,0.0302,MG/L,L01,VADCLS,,,,,37.30165,-77.1284,POINT (-77.1284 37.30165),311370.0,4130460.0,0.02664277777777778,0.029790679012345677,0.047094969135802474,0.03643753086419753,0.014087839506172838,81,81,81,81,81,2017-02-27T15:46:42.953478Z,56.23,32618,148.94069816,39.28330954
